TrafficType,VisitorType_Returning_Visitor,Total_Duration,Total_Pages,VisitorType_Other,Is_Peak_Season,Informational,ExitRates,Engagement_Score,Browser,Informational_Duration,PageValues,Region,SpecialDay,BounceRates
-0.265735353727688,1.0,-0.4490497459701912,-0.6783215058218581,0.0,0,-0.39647790101721364,0.485524808777646,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,-0.061363535317719466,-0.3088213656157658,-0.45768299649364935
-0.265735353727688,1.0,-0.4427927499888292,-0.39882474177689925,0.0,0,-0.39647790101721364,-0.3547611352487759,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,0.35504394430114794,1.7021463861890365,-0.07097626612245886
-0.265735353727688,1.0,-0.505240023606736,-0.5923225015003323,0.0,0,-0.39647790101721364,-0.29841541578842107,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,-0.3088213656157658,-0.45768299649364935
-0.265735353727688,1.0,-0.5948009464772114,-0.6138222525807138,0.0,0,-0.39647790101721364,0.485524808777646,-0.3156272768515687,1.5390709635059923,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,-0.3088213656157658,-0.45768299649364935
-0.265735353727688,1.0,-0.6095232899627689,-0.6998212569022395,0.0,0,-0.39647790101721364,1.171472500128347,-0.3156272768515687,-0.20795192721996142,-0.24493050612963668,-0.3171778443096163,-0.061363535317719466,-0.3088213656157658,-0.45768299649364935
-0.265735353727688,1.0,0.20181775675319627,-0.20532698205346614,0.0,0,-0.39647790101721364,-0.5506821410239723,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,2.437081342395485,-0.3088213656157658,-0.2858133454256843
-0.265735353727688,1.0,-0.6428939351966996,-0.721321007982621,0.0,0,-0.39647790101721364,3.229315594758881,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,0.35504394430114794,-0.3088213656157658,3.667188794132383
-0.01728851482395788,1.0,-0.4785107910843766,-0.46332399501804356,0.0,0,-0.39647790101721364,-0.7280749655064747,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,-0.3088213656157658,-0.45768299649364935
-0.265735353727688,1.0,-0.6271901021454381,-0.6998212569022395,0.0,0,-0.39647790101721364,1.171472500128347,-0.3156272768515687,-0.20795192721996142,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,-0.3088213656157658,-0.45768299649364935
-0.01728851482395788,1.0,0.8200980534455968,-0.3128257374553734,0.0,0,-0.39647790101721364,-0.6805862850391334,-0.3156272768515687,0.9567299999306743,-0.24493050612963668,-0.3171778443096163,0.35504394430114794,-0.3088213656157658,-0.45768299649364935
-0.7626290315351482,1.0,-0.5760708539153383,-0.5708227504199509,0.0,0,-0.39647790101721364,-0.7148836768091194,-0.3156272768515687,-0.20795192721996142,-0.24493050612963668,-0.3171778443096163,0.7714514239200153,4.71859801389624,-0.45768299649364935
-0.265735353727688,1.0,-0.6428939351966996,-0.6998212569022395,0.0,0,-0.39647790101721364,3.229315594758881,-0.3156272768515687,0.3743890363553565,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,-0.3088213656157658,3.667188794132383
0.23115832407977221,1.0,-0.5913657329972479,-0.6783215058218581,0.0,0,-0.39647790101721364,-0.20042290315148586,-0.3156272768515687,-0.20795192721996142,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,-0.3088213656157658,-0.45768299649364935
-0.265735353727688,1.0,-0.6355327634539207,-0.6998212569022395,0.0,0,-0.39647790101721364,1.171472500128347,-0.3156272768515687,0.9567299999306743,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,3.713114137993839,-0.45768299649364935
-0.7626290315351482,1.0,-0.6428939351966996,-0.721321007982621,0.0,0,-0.39647790101721364,3.229315594758881,-0.3156272768515687,-0.20795192721996142,-0.24493050612963668,-0.3171778443096163,0.35504394430114794,-0.3088213656157658,3.667188794132383
-0.265735353727688,1.0,-0.5663377490718,-0.6353220036610953,0.0,0,-0.39647790101721364,-0.06323335664997329,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,2.437081342395485,-0.3088213656157658,-0.45768299649364935
-0.265735353727688,1.0,-0.05397838511326681,0.031170279830729827,0.0,0,-0.39647790101721364,-0.6903855280714546,-0.3156272768515687,-0.20795192721996142,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,-0.3088213656157658,-0.3987562536812262
-0.265735353727688,1.0,-0.6055973316999537,-0.6568217547414766,0.0,0,-0.39647790101721364,1.171472500128347,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,-0.3088213656157658,0.5735349511628588
-0.265735353727688,1.0,-0.6119770138770286,-0.6568217547414766,0.0,0,-0.39647790101721364,0.14255095281308014,-0.3156272768515687,2.12141192708131,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,0.6966625102866354,-0.45768299649364935
-0.7626290315351482,1.0,0.136776838559288,0.2676675417149258,0.0,0,0.39085862975138747,0.15945111269831905,2.374875307881095,-0.20795192721996142,-0.24493050612963668,2.600782488527669,-0.8941784945554543,1.7021463861890365,0.4390282650282305
-0.265735353727688,1.0,-0.6257178677968823,-0.6998212569022395,0.0,0,-0.39647790101721364,1.171472500128347,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,1.1878589035388827,-0.3088213656157658,-0.45768299649364935
0.4796051629835023,1.0,-0.6046158421342498,-0.6783215058218581,0.0,0,-0.39647790101721364,0.485524808777646,-0.3156272768515687,-0.20795192721996142,-0.24493050612963668,-0.3171778443096163,1.1878589035388827,-0.3088213656157658,-0.45768299649364935
-0.7626290315351482,1.0,-0.5400829031892224,-0.5708227504199509,0.0,0,-0.39647790101721364,-0.3719098208445533,-0.3156272768515687,-0.20795192721996142,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,-0.3088213656157658,-0.45768299649364935
-0.7626290315351482,1.0,-0.5527604767298722,-0.5278232482591879,0.0,0,-0.39647790101721364,0.7599038812022403,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,-0.061363535317719466,-0.3088213656157658,0.3672913616315571
-0.7626290315351482,1.0,-0.4561655453215441,-0.4418242439376621,0.0,0,-0.39647790101721364,-0.29841541578842107,-0.3156272768515687,-0.20795192721996142,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,-0.3088213656157658,-0.1630493030558925
-0.7626290315351482,1.0,0.38091886263813424,0.3751662971168331,0.0,0,-0.39647790101721364,-0.46754676164792686,-0.3156272768515687,-0.20795192721996142,-0.24493050612963668,-0.3171778443096163,1.6042663831577502,-0.3088213656157658,-0.14038517437793877
-0.01728851482395788,1.0,-0.45248495945015466,-0.5708227504199509,0.0,0,-0.39647790101721364,0.27116614622748847,-0.3156272768515687,-0.20795192721996142,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,-0.3088213656157658,0.057925977334604695
-0.01728851482395788,1.0,-0.48781858381549287,-0.5923225015003323,0.0,0,-0.39647790101721364,-0.29841541578842107,-0.3156272768515687,-0.20795192721996142,-0.24493050612963668,-0.3171778443096163,2.0206738627766176,3.713114137993839,-0.45768299649364935
-0.265735353727688,1.0,-0.6119770138770286,-0.5923225015003323,0.0,0,-0.39647790101721364,0.5835173214145811,-0.3156272768515687,-0.20795192721996142,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,2.7076302620914374,0.13158441100622334
0.4796051629835023,1.0,-0.4063549498620742,-0.5493229993395694,0.0,0,-0.39647790101721364,-0.42907213360171953,-0.3156272768515687,1.5390709635059923,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,-0.3088213656157658,-0.45768299649364935
-0.01728851482395788,1.0,1.3659177845252197,0.2676675417149258,0.0,0,-0.39647790101721364,-0.8494349449927298,-0.3156272768515687,-0.20795192721996142,-0.24493050612963668,-0.3171778443096163,2.0206738627766176,-0.3088213656157658,-0.45768299649364935
-0.5141821926314181,1.0,-0.6320975499739573,-0.6783215058218581,0.0,0,-0.39647790101721364,0.485524808777646,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,-0.061363535317719466,2.7076302620914374,-0.45768299649364935
-0.01728851482395788,1.0,-0.49068126169910425,-0.4203244928572807,0.0,0,-0.39647790101721364,-0.7491810480006742,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,0.35504394430114794,-0.3088213656157658,-0.45768299649364935
-0.265735353727688,1.0,-0.6262086125797343,-0.6998212569022395,0.0,0,-0.39647790101721364,0.14255095281308014,-0.3156272768515687,-0.20795192721996142,-0.24493050612963668,-0.3171778443096163,-0.47777101493658686,1.7021463861890365,-0.45768299649364935
-0.265735353727688,1.0,-0.5997083943057305,-0.6568217547414766,0.0,0,-0.39647790101721364,0.14255095281308014,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,-0.3088213656157658,-0.45768299649364935
-0.01728851482395788,1.0,-0.33752799406709244,-0.26982623529461053,0.0,0,-0.39647790101721364,-0.761652832438423,-0.3156272768515687,1.5390709635059923,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,0.6966625102866354,-0.3951849396849022
-0.5141821926314181,1.0,-0.5337522954904326,-0.4418242439376621,0.0,0,-0.39647790101721364,0.28953974234691376,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,-0.3088213656157658,-0.10412256024346929
-0.265735353727688,1.0,-0.6036343525685459,-0.6783215058218581,0.0,0,-0.39647790101721364,1.8574201914790478,-0.3156272768515687,-0.20795192721996142,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,0.6966625102866354,0.9172742739231476
-0.265735353727688,1.0,-0.24988915494581193,-0.5063234971788065,0.0,0,-0.39647790101721364,-0.8115399290325561,-0.3156272768515687,-0.20795192721996142,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,-0.3088213656157658,-0.45768299649364935
-0.5141821926314181,1.0,-0.6428939351966996,-0.721321007982621,0.0,0,-0.39647790101721364,3.229315594758881,-0.3156272768515687,-0.20795192721996142,-0.24493050612963668,-0.3171778443096163,-0.061363535317719466,2.7076302620914374,3.667188794132383
-0.01728851482395788,1.0,-0.6428939351966996,-0.721321007982621,0.0,0,-0.39647790101721364,3.229315594758881,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,-0.061363535317719466,-0.3088213656157658,3.667188794132383
-0.265735353727688,1.0,-0.5127647769274407,-0.48482374609842505,0.0,0,-0.39647790101721364,-0.34904489985737314,-0.3156272768515687,-0.20795192721996142,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,0.6966625102866354,-0.22852345486157635
-0.5141821926314181,1.0,-0.6286623364939938,-0.6998212569022395,0.0,0,-0.39647790101721364,1.171472500128347,-0.3156272768515687,0.9567299999306743,-0.24493050612963668,-0.3171778443096163,0.35504394430114794,4.71859801389624,-0.45768299649364935
-0.265735353727688,1.0,-0.5643747699403924,-0.6568217547414766,0.0,0,-0.39647790101721364,0.6570117264707135,-0.3156272768515687,-0.20795192721996142,-0.24493050612963668,-0.3171778443096163,-0.47777101493658686,-0.3088213656157658,-0.45768299649364935
-0.01728851482395788,1.0,-0.5763162263067643,-0.6568217547414766,0.0,0,-0.39647790101721364,-0.3719098208445533,-0.3156272768515687,0.3743890363553565,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,1.7021463861890365,0.5735349511628588
-0.265735353727688,1.0,-0.6428939351966996,-0.721321007982621,0.0,0,-0.39647790101721364,3.229315594758881,-0.3156272768515687,0.9567299999306743,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,0.6966625102866354,3.667188794132383
-0.265735353727688,1.0,-0.6428939351966996,-0.721321007982621,0.0,0,-0.39647790101721364,3.229315594758881,-0.3156272768515687,-0.20795192721996142,-0.24493050612963668,-0.3171778443096163,-0.061363535317719466,2.7076302620914374,3.667188794132383
-0.7626290315351482,1.0,-0.06639559106490574,0.16016878631301854,0.0,0,1.1781951605199885,-0.5831172259501795,0.7323702165822776,-0.20795192721996142,0.6076838317873478,0.730183772447773,0.35504394430114794,0.6966625102866354,-0.45768299649364935
-0.265735353727688,1.0,-0.5918564777800999,-0.6568217547414766,0.0,0,-0.39647790101721364,0.14255095281308014,-0.3156272768515687,2.12141192708131,-0.24493050612963668,-0.3171778443096163,1.1878589035388827,1.7021463861890365,-0.45768299649364935
-0.7626290315351482,1.0,-0.4477313562341758,-0.3558252396161363,0.0,0,-0.39647790101721364,0.07193868048156352,-0.3156272768515687,0.9567299999306743,-0.24493050612963668,-0.3171778443096163,-0.47777101493658686,2.7076302620914374,-0.21504347697160525
-0.265735353727688,1.0,-0.559958066894725,-0.6138222525807138,0.0,0,-0.39647790101721364,-0.5433967385376208,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,-0.061363535317719466,1.7021463861890365,-0.45768299649364935
-0.265735353727688,1.0,-0.4462034262296501,-0.5708227504199509,0.0,0,-0.39647790101721364,1.6001898046502314,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,-0.3088213656157658,0.5735349511628588
-0.5141821926314181,1.0,0.2566412516236459,0.41816579927759595,0.0,0,-0.39647790101721364,-0.4816614456987049,1.7199891276874837,-0.7902928907952793,-0.24493050612963668,1.746003189749529,-0.061363535317719466,-0.3088213656157658,-0.27206376591547793
-0.01728851482395788,1.0,-0.2961827461118182,-0.4418242439376621,0.0,0,-0.39647790101721364,-0.739381804968353,-0.3156272768515687,-0.20795192721996142,-0.24493050612963668,-0.3171778443096163,0.7714514239200153,-0.3088213656157658,-0.45768299649364935
-0.265735353727688,1.0,-0.6428939351966996,-0.721321007982621,0.0,0,-0.39647790101721364,3.229315594758881,-0.3156272768515687,-0.20795192721996142,-0.24493050612963668,-0.3171778443096163,0.35504394430114794,-0.3088213656157658,3.667188794132383
-0.7626290315351482,1.0,-0.2080122668107506,-0.0978282266515589,0.0,0,-0.39647790101721364,-0.6261835398718668,0.9219344084420708,-0.20795192721996142,-0.24493050612963668,0.9170114156804031,-0.061363535317719466,3.713114137993839,-0.45768299649364935
-0.265735353727688,1.0,2.790342933726753,1.278155842492854,0.0,0,-0.39647790101721364,-0.5774259110386526,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,-0.3088213656157658,-0.41332952883930274
-0.7626290315351482,1.0,-0.6428939351966996,-0.721321007982621,0.0,0,-0.39647790101721364,3.229315594758881,-0.3156272768515687,-0.20795192721996142,-0.24493050612963668,-0.3171778443096163,0.7714514239200153,2.7076302620914374,3.667188794132383
-0.01728851482395788,1.0,-0.2002421410642679,-0.3558252396161363,0.0,0,-0.39647790101721364,-0.7339377810615081,-0.3156272768515687,2.7037528906566277,-0.24493050612963668,-0.3171778443096163,-0.47777101493658686,-0.3088213656157658,-0.45768299649364935
-0.265735353727688,1.0,-0.6428939351966996,-0.721321007982621,0.0,0,-0.39647790101721364,3.229315594758881,-0.3156272768515687,-0.20795192721996142,-0.24493050612963668,-0.3171778443096163,-0.061363535317719466,0.6966625102866354,3.667188794132383
-0.5141821926314181,1.0,-0.6428939351966996,-0.721321007982621,0.0,0,-0.39647790101721364,3.229315594758881,-0.3156272768515687,2.12141192708131,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,-0.3088213656157658,3.667188794132383
-0.7626290315351482,1.0,-0.546031820490444,-0.3128257374553734,0.0,0,-0.39647790101721364,0.19399703017884337,-0.3156272768515687,2.12141192708131,-0.24493050612963668,-0.3171778443096163,1.1878589035388827,-0.3088213656157658,0.057925977334604695
-0.265735353727688,1.0,-0.6217919095340669,-0.6998212569022395,0.0,0,-0.39647790101721364,1.171472500128347,-0.3156272768515687,-0.20795192721996142,-0.24493050612963668,-0.3171778443096163,-0.061363535317719466,1.7021463861890365,-0.45768299649364935
-0.5141821926314181,1.0,-0.4335094944968556,-0.5708227504199509,0.0,0,-0.39647790101721364,-0.6291402076733701,-0.3156272768515687,0.9567299999306743,-0.24493050612963668,-0.3171778443096163,-0.061363535317719466,-0.3088213656157658,-0.45768299649364935
-0.265735353727688,1.0,-0.5766433895116904,-0.6783215058218581,0.0,0,-0.39647790101721364,0.485524808777646,-0.3156272768515687,0.9567299999306743,-0.24493050612963668,-0.3171778443096163,-0.061363535317719466,-0.3088213656157658,-0.45768299649364935
-0.7626290315351482,1.0,-0.3541724213018449,-0.39882474177689925,0.0,0,-0.39647790101721364,-0.3719098208445533,-0.3156272768515687,0.9567299999306743,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,-0.3088213656157658,-0.45768299649364935
-0.5141821926314181,1.0,0.8867616428197547,0.24616779063454436,0.0,0,-0.39647790101721364,-0.5881324570913964,0.2983108740044732,2.12141192708131,-0.24493050612963668,0.2989147274649811,-0.8941784945554543,-0.3088213656157658,-0.36801187240389727
-0.265735353727688,1.0,-0.6055973316999537,-0.6998212569022395,0.0,0,-0.39647790101721364,0.14255095281308014,-0.3156272768515687,-0.20795192721996142,-0.24493050612963668,-0.3171778443096163,-0.061363535317719466,2.7076302620914374,-0.45768299649364935
-0.265735353727688,1.0,-0.6428939351966996,-0.721321007982621,0.0,0,-0.39647790101721364,3.229315594758881,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,4.71859801389624,3.667188794132383
-0.265735353727688,1.0,-0.6428939351966996,-0.721321007982621,0.0,0,-0.39647790101721364,3.229315594758881,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,1.7021463861890365,3.667188794132383
0.23115832407977221,1.0,-0.5408190203635002,-0.5923225015003323,0.0,0,-0.39647790101721364,-0.29841541578842107,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,-0.3088213656157658,-0.45768299649364935
-0.265735353727688,1.0,-0.5103928438266812,-0.6568217547414766,0.0,0,-0.39647790101721364,-0.5433967385376208,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,3.713114137993839,-0.45768299649364935
-0.265735353727688,1.0,-0.6235095162740487,-0.6138222525807138,0.0,0,-0.39647790101721364,-0.47480197557608006,-0.3156272768515687,-0.20795192721996142,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,-0.3088213656157658,-0.45768299649364935
-0.7626290315351482,1.0,-0.4588646416272296,-0.48482374609842505,0.0,0,-0.39647790101721364,0.31403787050614757,-0.3156272768515687,-0.20795192721996142,-0.24493050612963668,-0.3171778443096163,0.35504394430114794,-0.3088213656157658,-0.11394367373336037
-0.7626290315351482,1.0,-0.6428939351966996,-0.721321007982621,0.0,0,-0.39647790101721364,3.229315594758881,-0.3156272768515687,-0.20795192721996142,-0.24493050612963668,-0.3171778443096163,-0.47777101493658686,3.713114137993839,3.667188794132383
-0.265735353727688,1.0,-0.6428939351966996,-0.721321007982621,0.0,0,-0.39647790101721364,3.229315594758881,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,-0.3088213656157658,3.667188794132383
-0.7626290315351482,1.0,-0.5692822177689115,-0.5923225015003323,0.0,0,-0.39647790101721364,0.8774949210606795,-0.3156272768515687,-0.20795192721996142,-0.24493050612963668,-0.3171778443096163,-0.47777101493658686,-0.3088213656157658,0.7208517978817371
-0.265735353727688,1.0,-0.5751711551631346,-0.6783215058218581,0.0,0,-0.39647790101721364,0.485524808777646,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,-0.3088213656157658,-0.45768299649364935
-0.265735353727688,1.0,-0.4772675709841766,-0.5923225015003323,0.0,0,-0.39647790101721364,-0.3964079490037872,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,-0.061363535317719466,1.7021463861890365,0.13158441100622334
-0.5141821926314181,1.0,-0.338615811685439,-0.3343254885357549,0.0,0,-0.39647790101721364,-0.7239092943084451,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,0.35504394430114794,-0.3088213656157658,-0.45768299649364935
-0.265735353727688,1.0,-0.5423667539320676,-0.37732499069651776,0.0,0,-0.39647790101721364,-0.6442714044776028,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,1.7021463861890365,-0.45768299649364935
-0.5141821926314181,1.0,-0.6428939351966996,-0.721321007982621,0.0,0,-0.39647790101721364,3.229315594758881,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,-0.3088213656157658,3.667188794132383
-0.265735353727688,1.0,-0.6173752064883997,-0.6998212569022395,0.0,0,-0.39647790101721364,1.171472500128347,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,-0.3088213656157658,-0.45768299649364935
0.23115832407977221,0.0,-0.32427788493009063,-0.46332399501804356,0.0,0,-0.39647790101721364,-0.5697793570891935,-0.3156272768515687,-0.20795192721996142,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,-0.3088213656157658,-0.45768299649364935
-0.265735353727688,1.0,-0.18879142948074792,-0.16232747989270324,0.0,0,-0.39647790101721364,-0.3528557165921647,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,-0.061363535317719466,2.7076302620914374,-0.3812964757415054
-0.265735353727688,1.0,-0.6266993573625862,-0.6998212569022395,0.0,0,-0.39647790101721364,1.171472500128347,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,0.6966625102866354,-0.45768299649364935
-0.265735353727688,1.0,0.12585776714083277,-0.6138222525807138,0.0,0,-0.39647790101721364,0.485524808777646,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,0.6966625102866354,0.5735349511628588
-0.01728851482395788,1.0,-0.5913657329972479,-0.6568217547414766,0.0,0,-0.39647790101721364,-0.3719098208445533,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,2.7076302620914374,-0.45768299649364935
0.7280520018872324,1.0,-0.6183566960541035,-0.5708227504199509,0.0,0,0.39085862975138747,0.7795023878453134,-0.3156272768515687,0.9567299999306743,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,2.7076302620914374,0.3280068664232749
-0.01728851482395788,1.0,-0.3267561460834928,-0.39882474177689925,0.0,0,-0.39647790101721364,-0.23472027434304074,-0.3156272768515687,-0.20795192721996142,-0.24493050612963668,-0.3171778443096163,-0.061363535317719466,-0.3088213656157658,-0.3717481606474874
-0.5141821926314181,1.0,0.6593027989280977,0.1386690352326371,0.0,0,-0.39647790101721364,-0.7022477999630046,-0.3156272768515687,0.9567299999306743,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,1.7021463861890365,-0.45768299649364935
-0.01728851482395788,1.0,-0.31507642025161714,-0.24832648421422907,0.0,0,-0.39647790101721364,-0.33107960038635337,0.6176332525622259,-0.7902928907952793,-0.24493050612963668,0.6272565447078556,1.6042663831577502,4.71859801389624,-0.45768299649364935
-0.5141821926314181,1.0,-0.43923485031315285,-0.6138222525807138,0.0,0,-0.39647790101721364,-0.20042290315148586,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,-0.061363535317719466,1.7021463861890365,-0.45768299649364935
-0.265735353727688,1.0,0.40265301420183436,0.09566953307187419,0.0,0,0.39085862975138747,-0.608350847809865,-0.3156272768515687,-0.20795192721996142,-0.1312485944073721,-0.3171778443096163,0.35504394430114794,3.713114137993839,-0.45768299649364935
-0.01728851482395788,1.0,-0.4759589182135467,-0.3128257374553734,0.0,0,-0.39647790101721364,-0.5232218094653107,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,-0.061363535317719466,-0.3088213656157658,-0.3120992765306793
-0.5141821926314181,1.0,-0.6296438260596977,-0.6998212569022395,0.0,0,-0.39647790101721364,2.2003940474436137,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,1.6042663831577502,-0.3088213656157658,2.635970846475875
-0.265735353727688,1.0,-0.5373838068835368,-0.5278232482591879,0.0,0,0.39085862975138747,0.6379576222183249,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,3.713114137993839,0.4589551700346427
-0.265735353727688,1.0,-0.5633932803746885,-0.48482374609842505,0.0,0,-0.39647790101721364,0.485524808777646,-0.3156272768515687,-0.7902928907952793,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,-0.3088213656157658,0.5735349511628588
-0.265735353727688,1.0,-0.5869490299515807,-0.6998212569022395,0.0,0,-0.39647790101721364,0.485524808777646,-0.3156272768515687,0.3743890363553565,-0.24493050612963668,-0.3171778443096163,-0.8941784945554543,3.713114137993839,0.5735349511628588
