Informational,Engagement_Score,VisitorType_Returning_Visitor,VisitorType_Other,Is_Peak_Season,Region,ExitRates,BounceRates,Informational_Duration,PageValues
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,1.1878589035388827,0.485524808777646,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,-0.3719098208445533,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.061363535317719466,0.7599038812022403,0.3672913616315571,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,-0.29841541578842107,-0.1630493030558925,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,1.6042663831577502,-0.46754676164792686,-0.14038517437793877,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,0.27116614622748847,0.057925977334604695,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,2.0206738627766176,-0.29841541578842107,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,0.5835173214145811,0.13158441100622334,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,-0.42907213360171953,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,2.0206738627766176,-0.8494349449927298,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.061363535317719466,0.485524808777646,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,0.35504394430114794,-0.7491810480006742,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.47777101493658686,0.14255095281308014,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,0.14255095281308014,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,-0.761652832438423,-0.3951849396849022,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,0.28953974234691376,-0.10412256024346929,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,1.8574201914790478,0.9172742739231476,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,-0.8115399290325561,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.061363535317719466,3.229315594758881,3.667188794132383,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.061363535317719466,3.229315594758881,3.667188794132383,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,-0.34904489985737314,-0.22852345486157635,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,0.35504394430114794,1.171472500128347,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.47777101493658686,0.6570117264707135,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,-0.3719098208445533,0.5735349511628588,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,3.229315594758881,3.667188794132383,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.061363535317719466,3.229315594758881,3.667188794132383,-0.24493050612963668,-0.3171778443096163
1.1781951605199885,0.7323702165822776,1.0,0.0,0,0.35504394430114794,-0.5831172259501795,-0.45768299649364935,0.6076838317873478,0.730183772447773
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,1.1878589035388827,0.14255095281308014,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.47777101493658686,0.07193868048156352,-0.21504347697160525,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.061363535317719466,-0.5433967385376208,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,1.6001898046502314,0.5735349511628588,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,1.7199891276874837,1.0,0.0,0,-0.061363535317719466,-0.4816614456987049,-0.27206376591547793,-0.24493050612963668,1.746003189749529
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,0.7714514239200153,-0.739381804968353,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,0.35504394430114794,3.229315594758881,3.667188794132383,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,0.9219344084420708,1.0,0.0,0,-0.061363535317719466,-0.6261835398718668,-0.45768299649364935,-0.24493050612963668,0.9170114156804031
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,-0.5774259110386526,-0.41332952883930274,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,0.7714514239200153,3.229315594758881,3.667188794132383,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.47777101493658686,-0.7339377810615081,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.061363535317719466,3.229315594758881,3.667188794132383,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,3.229315594758881,3.667188794132383,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,1.1878589035388827,0.19399703017884337,0.057925977334604695,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.061363535317719466,1.171472500128347,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.061363535317719466,-0.6291402076733701,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.061363535317719466,0.485524808777646,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,-0.3719098208445533,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,0.2983108740044732,1.0,0.0,0,-0.8941784945554543,-0.5881324570913964,-0.36801187240389727,-0.24493050612963668,0.2989147274649811
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.061363535317719466,0.14255095281308014,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,3.229315594758881,3.667188794132383,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,3.229315594758881,3.667188794132383,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,-0.29841541578842107,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,-0.5433967385376208,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,-0.47480197557608006,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,0.35504394430114794,0.31403787050614757,-0.11394367373336037,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.47777101493658686,3.229315594758881,3.667188794132383,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,3.229315594758881,3.667188794132383,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.47777101493658686,0.8774949210606795,0.7208517978817371,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,0.485524808777646,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.061363535317719466,-0.3964079490037872,0.13158441100622334,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,0.35504394430114794,-0.7239092943084451,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,-0.6442714044776028,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,3.229315594758881,3.667188794132383,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,1.171472500128347,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,0.0,0.0,0,-0.8941784945554543,-0.5697793570891935,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.061363535317719466,-0.3528557165921647,-0.3812964757415054,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,1.171472500128347,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,0.485524808777646,0.5735349511628588,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,-0.3719098208445533,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
0.39085862975138747,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,0.7795023878453134,0.3280068664232749,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.061363535317719466,-0.23472027434304074,-0.3717481606474874,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,-0.7022477999630046,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,0.6176332525622259,1.0,0.0,0,1.6042663831577502,-0.33107960038635337,-0.45768299649364935,-0.24493050612963668,0.6272565447078556
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.061363535317719466,-0.20042290315148586,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
0.39085862975138747,-0.3156272768515687,1.0,0.0,0,0.35504394430114794,-0.608350847809865,-0.45768299649364935,-0.1312485944073721,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.061363535317719466,-0.5232218094653107,-0.3120992765306793,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,1.6042663831577502,2.2003940474436137,2.635970846475875,-0.24493050612963668,-0.3171778443096163
0.39085862975138747,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,0.6379576222183249,0.4589551700346427,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,0.485524808777646,0.5735349511628588,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,0.485524808777646,0.5735349511628588,-0.24493050612963668,-0.3171778443096163
2.7528682220571907,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,-0.517636596943743,-0.44005533627205007,0.4229507252386678,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.061363535317719466,-0.5433967385376208,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,3.229315594758881,3.667188794132383,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.47777101493658686,3.229315594758881,3.667188794132383,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,-0.39248825179085867,-0.29268812486860807,-0.24493050612963668,-0.3171778443096163
0.39085862975138747,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,-0.1561682054210803,-0.19156223181628748,0.41584560575602625,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,-0.7720459689878546,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,-0.6196131555471757,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.061363535317719466,-0.32514066521524965,-0.08269465564116626,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.061363535317719466,0.6570117264707135,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,2.437081342395485,1.4001217305785807,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,0.35504394430114794,-0.20042290315148586,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,0.14255095281308014,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
1.1781951605199885,-0.3156272768515687,1.0,0.0,0,-0.061363535317719466,-0.17898703072294078,-0.45768299649364935,0.2879534550684786,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.061363535317719466,0.485524808777646,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.061363535317719466,1.5732418760221325,0.11979905419399516,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.061363535317719466,3.229315594758881,3.667188794132383,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,-0.047990069132376204,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,2.0206738627766176,0.14255095281308014,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,2.437081342395485,-0.7310616778171596,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,2.5433679034081793,2.2922315237155857,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,1.171472500128347,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,-0.42907213360171953,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.061363535317719466,3.229315594758881,3.667188794132383,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,0.35504394430114794,-0.6577213640519531,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.061363535317719466,-0.5052885300328435,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,0.35504394430114794,-0.20042290315148586,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,0.7714514239200153,0.06633453580352522,-0.34310321536543337,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,0.485524808777646,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,2.2003940474436137,0.5735349511628588,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.061363535317719466,-0.5151518337207004,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,1.6042663831577502,3.229315594758881,3.667188794132383,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,1.1878589035388827,-0.642478076534356,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.47777101493658686,-0.7339377810615081,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.47777101493658686,3.229315594758881,3.667188794132383,-0.24493050612963668,-0.3171778443096163
0.39085862975138747,-0.3156272768515687,1.0,0.0,0,-0.061363535317719466,-0.699293951406541,-0.45768299649364935,-0.1099332359594475,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,0.485524808777646,0.9172742739231476,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,-0.20042290315148586,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.061363535317719466,0.14255095281308014,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,0.35504394430114794,-0.26166822354957037,-0.31036614977477095,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.47777101493658686,-0.32514066521524965,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,-0.3067447826551095,-0.30300030434517317,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.061363535317719466,3.229315594758881,3.667188794132383,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,0.7714514239200153,2.2003940474436137,1.604752898819367,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.061363535317719466,-0.3448329477681452,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,-0.33761242907456745,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.47777101493658686,0.1411271311759052,0.22979562840256967,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.061363535317719466,3.229315594758881,3.667188794132383,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,-0.20042290315148586,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,3.229315594758881,3.667188794132383,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.061363535317719466,3.229315594758881,3.667188794132383,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,0.35504394430114794,-0.49866101998384543,-0.2783407483141452,-0.24493050612963668,-0.3171778443096163
1.1781951605199885,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,-0.05076157221222457,0.16729757159382252,-0.08861787751152288,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,-0.6298858053834167,-0.14383406217951702,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.061363535317719466,-0.5433967385376208,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,-0.6477800886892405,-0.2783407483141452,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.061363535317719466,-0.20042290315148586,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,-0.06323335664997329,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,2.5433679034081793,1.3297614529857509,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,1.1878589035388827,0.4231659277457641,-0.08269465564116626,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,1.6042663831577502,-0.5879833457807594,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.47777101493658686,-0.49195066117185754,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,-0.20042290315148586,-0.22852345486157635,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,1.171472500128347,0.9172742739231476,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.8941784945554543,3.229315594758881,3.667188794132383,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,2.0206738627766176,-0.7093518241589953,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,-0.47777101493658686,-0.5697793570891935,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
-0.39647790101721364,-0.3156272768515687,1.0,0.0,0,1.1878589035388827,-0.5923930154345194,-0.45768299649364935,-0.24493050612963668,-0.3171778443096163
