Is_Peak_Season,VisitorType_Other,Engagement_Score,Informational,Region,Product_Focus_Ratio,BounceRates,PageValues,VisitorType_Returning_Visitor,Weekend,Avg_Time_Per_Page,ProductRelated_Duration,ExitRates,Administrative,Informational_Duration
0,0.0,-0.3156272768515687,-0.39647790101721364,0.7714514239200153,0.44299750653035347,-0.45768299649364935,-0.3171778443096163,1.0,1,-0.5808417070694352,-0.5531898795567253,-0.7148836768091194,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,-0.9689234497136576,3.667188794132383,-0.3171778443096163,1.0,0,-1.0278193991273168,-0.6243475187901789,3.229315594758881,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,-0.4394530911221532,-0.45768299649364935,-0.3171778443096163,1.0,0,-0.25231036811514373,-0.5694768790030287,-0.20042290315148586,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,-0.9689234497136576,-0.45768299649364935,-0.3171778443096163,1.0,0,-0.8801033932202362,-0.6165088559634432,1.171472500128347,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,0.35504394430114794,-2.027864166896666,3.667188794132383,-0.3171778443096163,1.0,1,-1.0278193991273168,-0.6243475187901789,3.229315594758881,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,2.437081342395485,0.09001726746935121,-0.45768299649364935,-0.3171778443096163,1.0,0,-0.25969616841049775,-0.5428254253921272,-0.06323335664997329,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,0.29035740315262315,-0.3987562536812262,-0.3171778443096163,1.0,0,-0.06962603599940756,-0.030989775123083593,-0.6903855280714546,0.5072280472465313,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,-0.1217708759672504,0.5735349511628588,-0.3171778443096163,1.0,0,-0.5787627411697919,-0.5846316271347178,1.171472500128347,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,-0.1217708759672504,-0.45768299649364935,-0.3171778443096163,1.0,0,-0.6555750642414737,-0.5914251349178887,0.14255095281308014,-0.6969929641233985,-0.24493050612963668
0,0.0,2.374875307881095,0.39085862975138747,-0.8941784945554543,0.7518552157087312,0.4390282650282305,2.600782488527669,1.0,0,-0.04997021419034057,0.2027620538108872,0.15945111269831905,-0.39593771128091604,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,1.1878589035388827,-0.9689234497136576,-0.45768299649364935,-0.3171778443096163,1.0,0,-0.6831487186774622,-0.6060573055277955,1.171472500128347,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,1.1878589035388827,-0.4394530911221532,-0.45768299649364935,-0.3171778443096163,1.0,1,-0.4517269760897025,-0.583586472091153,0.485524808777646,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,0.44299750653035347,-0.45768299649364935,-0.3171778443096163,1.0,0,-0.3401193271821305,-0.5148675279767697,-0.3719098208445533,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.061363535317719466,0.571353957097991,0.3672913616315571,-0.3171778443096163,1.0,0,-0.5345374641602078,-0.5283674472720621,0.7599038812022403,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,0.7253816977791561,-0.1630493030558925,-0.3171778443096163,1.0,0,-0.2784068624920613,-0.4255067717519823,-0.29841541578842107,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,1.6042663831577502,1.02907790346183,-0.14038517437793877,-0.3171778443096163,1.0,0,0.13509177894142552,0.46587610325707884,-0.46754676164792686,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,0.44299750653035347,0.057925977334604695,-0.3171778443096163,1.0,1,0.24582082958262258,-0.42158744033861445,0.27116614622748847,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,2.0206738627766176,-1.2336586290094094,-0.45768299649364935,-0.3171778443096163,1.0,0,0.13913704753861983,-0.4686194172990289,-0.29841541578842107,-0.09488245843843363,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,0.3547524467651031,0.13158441100622334,-0.3171778443096163,1.0,0,-0.7951666898236649,-0.5914251349178887,0.5835173214145811,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,0.5135935543425545,-0.45768299649364935,-0.3171778443096163,1.0,0,0.39616289781694014,-0.3724651532910705,-0.42907213360171953,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,2.0206738627766176,0.8842228053566075,-0.45768299649364935,-0.3171778443096163,1.0,0,1.4915964478448993,1.5100649438354252,-0.8494349449927298,-0.39593771128091604,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.061363535317719466,-0.4394530911221532,-0.45768299649364935,-0.3171778443096163,1.0,0,-0.8653317926295282,-0.6128508133109665,0.485524808777646,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,0.35504394430114794,0.7518552157087312,-0.45768299649364935,-0.3171778443096163,1.0,0,-0.4551121344968581,-0.4622613907665907,-0.7491810480006742,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.47777101493658686,-0.9689234497136576,-0.45768299649364935,-0.3171778443096163,1.0,0,-0.6929964524046007,-0.6065798830495779,0.14255095281308014,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,-0.1217708759672504,-0.45768299649364935,-0.3171778443096163,1.0,0,-0.5078590583343932,-0.5783606968733292,0.14255095281308014,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,0.8727125801698356,-0.3951849396849022,-0.3171778443096163,1.0,0,-0.22854735846922206,-0.2991736558610913,-0.761652832438423,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,0.7253816977791561,-0.10412256024346929,-0.3171778443096163,1.0,0,-0.5897922029441871,-0.508126277945777,0.28953974234691376,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,-0.4394530911221532,0.9172742739231476,-0.3171778443096163,1.0,0,-0.4369553754989945,-0.5825413170475883,1.8574201914790478,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,0.619487626060855,-0.45768299649364935,-0.3171778443096163,1.0,0,0.9437789574115139,-0.20585002011354003,-0.8115399290325561,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.061363535317719466,-2.027864166896666,3.667188794132383,-0.3171778443096163,1.0,0,-1.0278193991273168,-0.6243475187901789,3.229315594758881,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.061363535317719466,-2.027864166896666,3.667188794132383,-0.3171778443096163,1.0,1,-1.0278193991273168,-0.6243475187901789,3.229315594758881,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,0.6602161151832788,-0.22852345486157635,-0.3171778443096163,1.0,0,-0.42521384674857726,-0.48577737924679787,-0.34904489985737314,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,0.35504394430114794,-0.9689234497136576,-0.45768299649364935,-0.3171778443096163,1.0,1,-0.7422351210402944,-0.6091927706584898,1.171472500128347,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.47777101493658686,-0.1217708759672504,-0.45768299649364935,-0.3171778443096163,1.0,0,-0.08243696132200105,-0.5407351153049976,0.6570117264707135,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,-0.1217708759672504,0.5735349511628588,-0.3171778443096163,1.0,0,-0.22621387354127148,-0.5534511683176164,-0.3719098208445533,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,-2.027864166896666,3.667188794132383,-0.3171778443096163,1.0,0,-1.0278193991273168,-0.6243475187901789,3.229315594758881,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.061363535317719466,-2.027864166896666,3.667188794132383,-0.3171778443096163,1.0,0,-1.0278193991273168,-0.6243475187901789,3.229315594758881,-0.6969929641233985,-0.24493050612963668
0,0.0,0.7323702165822776,1.1781951605199885,0.35504394430114794,0.11464379577593285,-0.45768299649364935,0.730183772447773,1.0,0,-0.22071173876661498,-0.10242757370528653,-0.5831172259501795,0.5072280472465313,0.6076838317873478
0,0.0,-0.3156272768515687,-0.39647790101721364,1.1878589035388827,-0.1217708759672504,-0.45768299649364935,-0.3171778443096163,1.0,0,-0.41332081455386155,-0.5699994565248111,0.14255095281308014,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.47777101493658686,0.14575098942635112,-0.21504347697160525,-0.3171778443096163,1.0,0,-0.40945453017865735,-0.4248867293940251,0.07193868048156352,-0.09488245843843363,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.061363535317719466,0.241294512781209,-0.45768299649364935,-0.3171778443096163,1.0,0,-0.31456211346169916,-0.5360319176089562,-0.5433967385376208,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,0.44299750653035347,0.5735349511628588,-0.3171778443096163,1.0,0,0.28783782681841424,-0.4148984480598,1.6001898046502314,-0.6969929641233985,-0.24493050612963668
0,0.0,1.7199891276874837,-0.39647790101721364,-0.061363535317719466,-0.35281248698899775,-0.27206376591547793,1.746003189749529,1.0,0,-0.043225076278720735,0.1875202092513752,-0.4816614456987049,2.9156700699863904,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,0.7714514239200153,0.7253816977791561,-0.45768299649364935,-0.3171778443096163,1.0,1,0.36366537651738234,-0.25514649965092556,-0.739381804968353,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,0.35504394430114794,-2.027864166896666,3.667188794132383,-0.3171778443096163,1.0,0,-1.0278193991273168,-0.6243475187901789,3.229315594758881,-0.6969929641233985,-0.24493050612963668
0,0.0,0.9219344084420708,-0.39647790101721364,-0.061363535317719466,0.32913291328486904,-0.45768299649364935,0.9170114156804031,1.0,0,-0.1832968148526394,-0.207156463917996,-0.6261835398718668,0.20617279440404881,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,0.8145556529103564,-0.41332952883930274,-0.3171778443096163,1.0,0,1.1477954936531543,3.008596896482545,-0.5774259110386526,0.5072280472465313,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,0.7714514239200153,-2.027864166896666,3.667188794132383,-0.3171778443096163,1.0,0,-1.0278193991273168,-0.6243475187901789,3.229315594758881,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.47777101493658686,0.8145556529103564,-0.45768299649364935,-0.3171778443096163,1.0,0,0.3747052043272799,-0.15298259414246979,-0.7339377810615081,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.061363535317719466,-2.027864166896666,3.667188794132383,-0.3171778443096163,1.0,0,-1.0278193991273168,-0.6243475187901789,3.229315594758881,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,-2.027864166896666,3.667188794132383,-0.3171778443096163,1.0,0,-1.0278193991273168,-0.6243475187901789,3.229315594758881,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,1.1878589035388827,0.8464034940286423,0.057925977334604695,-0.3171778443096163,1.0,0,-0.7501445706374955,-0.5212023288125411,0.19399703017884337,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.061363535317719466,-0.9689234497136576,-0.45768299649364935,-0.3171778443096163,1.0,0,-0.6043668488603524,-0.6018766853535364,1.171472500128347,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.061363535317719466,0.44299750653035347,-0.45768299649364935,-0.3171778443096163,1.0,0,0.3727471755084961,-0.40138110947894307,-0.6291402076733701,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.061363535317719466,-0.4394530911221532,-0.45768299649364935,-0.3171778443096163,1.0,0,-0.030736359254522852,-0.5537995533495572,0.485524808777646,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,0.7752142021171798,-0.45768299649364935,-0.3171778443096163,1.0,0,-0.0053929269264319565,-0.3168977434922963,-0.3719098208445533,-0.6969929641233985,-0.24493050612963668
0,0.0,0.2983108740044732,-0.39647790101721364,-0.8941784945554543,-0.33806515011526944,-0.36801187240389727,0.2989147274649811,1.0,0,0.931465798649549,0.47899217718656567,-0.5881324570913964,2.3135595643014257,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.061363535317719466,-0.9689234497136576,-0.45768299649364935,-0.3171778443096163,1.0,0,-0.2793916358647752,-0.5846316271347178,0.14255095281308014,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,-2.027864166896666,3.667188794132383,-0.3171778443096163,1.0,1,-1.0278193991273168,-0.6243475187901789,3.229315594758881,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,-2.027864166896666,3.667188794132383,-0.3171778443096163,1.0,0,-1.0278193991273168,-0.6243475187901789,3.229315594758881,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,0.3547524467651031,-0.45768299649364935,-0.3171778443096163,1.0,1,-0.25969616841049775,-0.5156513942594433,-0.29841541578842107,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,-0.1217708759672504,-0.45768299649364935,-0.3171778443096163,1.0,0,0.5675134646691535,-0.4832515879089356,-0.5433967385376208,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,0.241294512781209,-0.45768299649364935,-0.3171778443096163,1.0,0,-0.8611113353178973,-0.6037057066797747,-0.47480197557608006,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,0.35504394430114794,0.6602161151832788,-0.11394367373336037,-0.3171778443096163,1.0,0,-0.17561167274031342,-0.4283809481217854,0.31403787050614757,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.47777101493658686,-2.027864166896666,3.667188794132383,-0.3171778443096163,1.0,1,-1.0278193991273168,-0.6243475187901789,3.229315594758881,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,-2.027864166896666,3.667188794132383,-0.3171778443096163,1.0,0,-1.0278193991273168,-0.6243475187901789,3.229315594758881,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.47777101493658686,0.3547524467651031,0.7208517978817371,-0.3171778443096163,1.0,0,-0.47388437697576463,-0.5459608905228215,0.8774949210606795,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,-0.4394530911221532,-0.45768299649364935,-0.3171778443096163,1.0,0,-0.008578958368460763,-0.5522318207842101,0.485524808777646,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.061363535317719466,0.3547524467651031,0.13158441100622334,-0.3171778443096163,1.0,0,0.21853440071367564,-0.4479776051886248,-0.3964079490037872,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,0.35504394430114794,0.8312757694974565,-0.45768299649364935,-0.3171778443096163,1.0,0,-0.1119309238840202,-0.30033203605179487,-0.7239092943084451,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,0.09001726746935121,-0.45768299649364935,-0.3171778443096163,1.0,0,-0.6916076695188331,-0.5361123141748879,-0.6442714044776028,-0.09488245843843363,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,-2.027864166896666,3.667188794132383,-0.3171778443096163,1.0,1,-1.0278193991273168,-0.6243475187901789,3.229315594758881,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,-0.9689234497136576,-0.45768299649364935,-0.3171778443096163,1.0,0,-0.5157372453161042,-0.597173487657495,1.171472500128347,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,0.6951262487167845,-0.45768299649364935,-0.3171778443096163,0.0,0,0.34224655566085566,-0.285064062772967,-0.5697793570891935,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.061363535317719466,0.9220421166845719,-0.3812964757415054,-0.3171778443096163,1.0,0,-0.051486941071878435,-0.1407891186516334,-0.3528557165921647,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,-0.9689234497136576,-0.45768299649364935,-0.3171778443096163,1.0,0,-0.7028441861317395,-0.6071024605713603,1.171472500128347,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,0.241294512781209,0.5735349511628588,-0.3171778443096163,1.0,0,5.583526979542447,0.19427016908192346,0.485524808777646,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,-0.1217708759672504,-0.45768299649364935,-0.3171778443096163,1.0,0,-0.40741217431757837,-0.5694768790030287,-0.3719098208445533,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,0.39085862975138747,-0.8941784945554543,-0.2629629715916517,0.3280068664232749,-0.3171778443096163,1.0,0,-0.863690503675005,-0.5982186427010597,0.7795023878453134,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.061363535317719466,0.7752142021171798,-0.3717481606474874,-0.3171778443096163,1.0,0,0.09169414211199288,-0.287703079257968,-0.23472027434304074,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,0.543849003404926,-0.45768299649364935,-0.3171778443096163,1.0,0,0.8386856627570942,0.7527371538930668,-0.7022477999630046,0.20617279440404881,-0.24493050612963668
0,0.0,0.6176332525622259,-0.39647790101721364,1.6042663831577502,-0.17471791182640134,-0.45768299649364935,0.6272565447078556,1.0,1,-0.20553363291123491,-0.30714296306827266,-0.33107960038635337,0.5072280472465313,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.061363535317719466,0.241294512781209,-0.45768299649364935,-0.3171778443096163,1.0,0,0.7236703851994959,-0.40747784725049013,-0.20042290315148586,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,0.39085862975138747,0.35504394430114794,0.5135935543425545,-0.45768299649364935,-0.3171778443096163,1.0,0,0.5457482143269333,0.46445892266286953,-0.608350847809865,-0.09488245843843363,-0.1312485944073721
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.061363535317719466,-0.06125997784250729,-0.3120992765306793,-0.3171778443096163,1.0,0,-0.549266433911611,-0.47715485013738856,-0.5232218094653107,0.20617279440404881,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,1.6042663831577502,-0.9689234497136576,2.635970846475875,-0.3171778443096163,1.0,0,-0.7619305884945717,-0.6102379257020546,2.2003940474436137,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,0.39085862975138747,-0.8941784945554543,-0.006250070456376732,0.4589551700346427,-0.3171778443096163,1.0,0,-0.450384103308729,-0.5119933516069666,0.6379576222183249,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,0.6602161151832788,0.5735349511628588,-0.3171778443096163,1.0,0,-0.6596656613281314,-0.5396899602614329,0.485524808777646,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,-0.9689234497136576,0.5735349511628588,-0.3171778443096163,1.0,0,0.09482224576649564,-0.5647736813069872,0.485524808777646,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,2.7528682220571907,-0.8941784945554543,0.6461516009539527,-0.44005533627205007,-0.3171778443096163,1.0,0,0.13742901543887495,2.021051598985255,-0.517636596943743,1.109338552931496,0.4229507252386678
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.061363535317719466,-0.1217708759672504,-0.45768299649364935,-0.3171778443096163,1.0,0,0.4670665806523388,-0.4921354057792361,-0.5433967385376208,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,-0.1217708759672504,3.667188794132383,-0.3171778443096163,1.0,0,-1.0278193991273168,-0.6243475187901789,3.229315594758881,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.47777101493658686,-2.027864166896666,3.667188794132383,-0.3171778443096163,1.0,0,-1.0278193991273168,-0.6243475187901789,3.229315594758881,-0.6969929641233985,-0.24493050612963668
0,0.0,-0.3156272768515687,-0.39647790101721364,-0.8941784945554543,0.4682103807489971,-0.29268812486860807,-0.3171778443096163,1.0,0,-0.5440494797816279,-0.3962424305321689,-0.39248825179085867,-0.09488245843843363,-0.24493050612963668
0,0.0,-0.3156272768515687,0.39085862975138747,-0.8941784945554543,0.7518552157087312,-0.19156223181628748,-0.3171778443096163,1.0,0,0.023580046776484932,-0.07781852743362956,-0.1561682054210803,-0.6969929641233985,0.41584560575602625
